movie_id,rank,title,originalTitle,description,year,votes,rating,runtimeMinutes,ratingCategory,genre01,genre02,genre03
tt8110330,128,Dil Bechara,Dil Bechara,"The emotional journey of two hopelessly-in-love youngsters; a young girl, Kizie, who is suffering from cancer; and Manny, a boy Kizie meets at a support group.",2020,136000,8.3,101,Not Rated,Comedy,Drama,Romance
tt8404614,129,The Two Popes,The Two Popes,"Behind Vatican walls, the conservative Pope Benedict XVI and the liberal future Pope Francis must find common ground to forge a new path for the Catholic Church.",2019,135000,7.6,125,PG-13,Biography,Comedy,Drama
tt1489887,130,Booksmart,Booksmart,"On the eve of their high-school graduation, two academic superstars and best friends realize they should have worked less and played more. Determined not to fall short of their peers, the girls try to cram four years of fun into one night.",2019,134000,7.1,102,R,Comedy,"",""
tt8244784,131,The Hunt,The Hunt,"Twelve strangers wake up in a clearing. They don't know where they are, or how they got there. They don't know they've been chosen - for a very specific purpose - The Hunt.",2020,133000,6.6,90,R,Action,Horror,Thriller
tt2557478,132,Pacific Rim: Uprising,Pacific Rim: Uprising,"Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.",2018,130000,5.6,111,PG-13,Action,Adventure,Sci-Fi
tt6394270,133,Bombshell,Bombshell,A group of women take on Fox News head Roger Ailes and the toxic atmosphere he presided over at the network.,2019,130000,6.8,109,R,Biography,Drama,""
tt5164432,134,"Love, Simon","Love, Simon","Simon Spier keeps a huge secret from his family, his friends and all of his classmates: he's gay. When that secret is threatened, Simon must face everyone and come to terms with his identity.",2018,129000,7.5,110,PG-13,Comedy,Drama,""
tt3846674,135,"To All the Boys I've Loved Before","To All the Boys I've Loved Before","A teenage girl's secret love letters are exposed and wreak havoc on her love life.",2018,128000,7,99,TV-14,Comedy,Drama,Romance
tt1590193,136,The Commuter,The Commuter,An insurance salesman/ex-cop is caught up in a life-threatening conspiracy during his daily commute home.,2018,128000,6.3,104,PG-13,Action,Mystery,Thriller
tt1259528,137,Den of Thieves,Den of Thieves,"An elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew clash as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.",2018,127000,7,140,R,Action,Crime,Drama
tt1018951,138,Soorarai Pottru,¡Pedro Infante vive!,"Nedumaaran Rajangam ""Maara"" sets out to make the common man fly and in the process takes on the world's most capital intensive industry and several enemies who stand in his way.",2020,126000,8.7,153,TV-MA,Biography,Documentary,Music
tt1025100,139,Gemini Man,Gemini Man,An over-the-hill hitman faces off against a younger clone of himself.,2019,125000,5.7,117,PG-13,Action,Sci-Fi,Thriller
tt7401588,140,Instant Family,Instant Family,A couple find themselves in over their heads when they foster three children.,2018,124000,7.3,118,PG-13,Comedy,Drama,""
tt2139881,141,Long Shot,Long Shot,"Journalist, Fred Flarsky, reunites with his childhood crush, Charlotte Field; now one of the most influential women in the world. As she prepares to run for president, Charlotte hires Fred as her speechwriter, and sparks fly.",2019,124000,6.8,125,R,Comedy,Romance,""
tt4777008,142,Maleficent: Mistress of Evil,Maleficent: Mistress of Evil,"Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.",2019,122000,6.6,119,PG,Adventure,Family,Fantasy
tt8503618,143,Hamilton,Hamilton,"The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.",2020,120000,8.3,160,PG-13,Biography,Drama,History
tt6048922,144,Greyhound,Greyhound,"Several months after the U.S. entry into World War II, an inexperienced U.S. Navy commander must lead an Allied convoy being stalked by a German submarine wolf pack.",2020,119000,7,91,PG-13,Action,Drama,History
tt2548396,145,The Cloverfield Paradox,The Cloverfield Paradox,"Orbiting a planet on the brink of war, scientists test a device to solve an energy crisis, and end up face-to-face with a dark alternate reality.",2018,115000,5.5,102,PG-13,Action,Horror,Sci-Fi
tt8613070,146,Portrait of a Lady on Fire,Portrait of a Lady on Fire,"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman.",2019,114000,8.1,122,R,Drama,Romance,""
tt6189022,147,Angel Has Fallen,Angel Has Fallen,Mike Banning is framed for the attempted assassination of the President and must evade his own agency and the FBI as he tries to uncover the real threat.,2019,114000,6.4,121,R,Action,Thriller,""
tt6911608,148,Mamma Mia! Here We Go Again,Mamma Mia! Here We Go Again,"Five years after the events of Mamma Mia! (2008), Sophie prepares for the grand reopening of the Hotel Bella Donna as she learns more about her mother's past.",2018,113000,6.6,114,PG-13,Comedy,Musical,Romance
tt1206885,149,Rambo: Last Blood,Rambo: Last Blood,Rambo must confront his past and unearth his ruthless combat skills to exact revenge in a final mission.,2019,113000,6.1,89,R,Action,Crime,Thriller
tt9071322,150,Dark Waters,Dark Waters,A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.,2019,111000,7.6,126,PG-13,Biography,Drama,History
tt7752126,151,Brightburn,Brightburn,"What if a child from another world crash-landed on Earth, but instead of becoming a hero to mankind, he proved to be something far more sinister?",2019,111000,6.1,90,R,Drama,Horror,Mystery
tt8267604,152,Capernaum,Capernaum,"While serving a five-year sentence for a violent crime, a 12-year-old boy sues his parents for neglect.",2018,111000,8.4,126,R,Drama,"",""
tt4364194,153,The Peanut Butter Falcon,The Peanut Butter Falcon,Zak runs away from his care home to make his dream of becoming a wrestler come true.,2019,110000,7.6,97,PG-13,Adventure,Comedy,Drama
tt5503686,154,Hustlers,Hustlers,"Inspired by the viral New York Magazine article, Hustlers follows a crew of savvy former strip club employees who band together to turn the tables on their Wall Street clients.",2019,109000,6.3,110,R,Comedy,Crime,Drama
tt4530422,155,Overlord,Overlord,A small group of American soldiers find horror behind enemy lines on the eve of D-Day.,2018,109000,6.6,110,R,Action,Horror,Sci-Fi
tt2481498,156,"Extremely Wicked, Shockingly Evil and Vile","Extremely Wicked, Shockingly Evil and Vile","A chronicle of the crimes of Ted Bundy from the perspective of Liz, his longtime girlfriend, who refused to believe the truth about him for years.",2019,107000,6.7,110,R,Biography,Crime,Drama
tt1860242,157,The Highwaymen,The Highwaymen,The untold true story of the legendary detectives who brought down Bonnie and Clyde.,2019,107000,6.9,132,R,Biography,Crime,Drama
tt1226837,158,Beautiful Boy,Beautiful Boy,"Based on the best-selling pair of memoirs from father and son David and Nic Sheff, Beautiful Boy chronicles the heartbreaking and inspiring experience of survival, relapse and recovery in a family coping with addiction over many years.",2018,107000,7.4,120,R,Biography,Drama,""
tt8108198,159,Andhadhun,Andhadhun,"A series of mysterious events change the life of a blind pianist, who must now report a crime that he should technically know nothing of.",2018,106000,8.2,139,Not Rated,Crime,Mystery,Thriller
tt4218572,160,Widows,Widows,"Four women with nothing in common except a debt left behind by their dead husbands' criminal activities take fate into their own hands and conspire to forge a future on their own terms.",2018,106000,6.8,129,R,Crime,Drama,Thriller
tt8580274,161,Eurovision Song Contest: The Story of Fire Saga,Eurovision Song Contest: The Story of Fire Saga,"When aspiring musicians Lars and Sigrit are given the opportunity to represent their country at the world's biggest song competition, they finally have a chance to prove that any dream worth having is a dream worth fighting for.",2020,104000,6.5,123,PG-13,Comedy,Music,""
tt2274648,162,Hellboy,Hellboy,"Caught between the worlds of the supernatural and human, Hellboy battles an ancient sorceress bent on revenge.",2019,103000,5.3,120,R,Action,Adventure,Fantasy
tt7939766,163,"I'm Thinking of Ending Things","I'm Thinking of Ending Things","Full of misgivings, a young woman travels with her new boyfriend to his parents' secluded farm. Upon arriving, she comes to question everything she thought she knew about him, and herself.",2020,103000,6.5,134,R,Drama,Thriller,""
tt7838252,164,K.G.F: Chapter 1,K.G.F: Chapter 1,"In the 1970s, a gangster named Rocky goes undercover as a slave to assassinate the owner of a notorious gold mine known as the Kolar Gold Fields.",2018,102000,8.2,154,Not Rated,Action,Crime,Drama
tt6292852,165,I Am Mother,I Am Mother,"In the wake of humanity's extinction, a teenage girl is raised by a robot designed to repopulate the earth. But their unique bond is threatened when an inexplicable stranger arrives with alarming news.",2019,101000,6.7,113,TV-14,Drama,Mystery,Sci-Fi
tt1088616,166,365 Days,Episode #1.2083,"Massimo is a member of the Sicilian Mafia family and Laura is a sales director. She does not expect that on a trip to Sicily trying to save her relationship, Massimo will kidnap her and give her 365 days to fall in love with him.",2020,101000,3.3,114,TV-MA,Drama,"",""
tt4139588,167,Polar,Polar,"A retiring assassin suddenly finds himself on the receiving end of a hit, contracted by none other than his own employer seeking to cash in on the pensions of aging employees.",2019,101000,6.3,118,TV-MA,Action,Thriller,""
tt5774060,168,Underwater,Underwater,A crew of oceanic researchers working for a deep sea drilling company try to get to safety after a mysterious earthquake devastates their deepwater research and drilling facility located at the bottom of the Mariana Trench.,2020,101000,5.9,95,PG-13,Action,Horror,Sci-Fi
tt1063345,169,Minari,First Half Final Round: Goldrick vs. Ortega/Kropp vs. Lentz,"A Korean American family moves to an Arkansas farm in search of its own American dream. Amidst the challenges of new life in the strange and rugged Ozarks, they discover the undeniable resilience of family and what really makes a home.",2020,101000,7.4,115,PG-13,Action,Game-Show,Sport
tt8633478,170,Run,Run,A homeschooled teenager begins to suspect her mother is keeping a dark secret from her.,2020,101000,6.7,90,PG-13,Mystery,Thriller,""
tt8629748,171,Spenser Confidential,Spenser Confidential,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate Hawk to take down criminals.",2020,101000,6.2,111,R,Action,Comedy,Crime
tt0837563,172,Pet Sematary,Pet Sematary,"Dr. Louis Creed and his wife, Rachel, relocate from Boston to rural Maine with their two young children. The couple soon discover a mysterious burial ground hidden deep in the woods near their new home.",2019,100000,5.7,100,R,Horror,Mystery,Thriller
tt3513548,173,Richard Jewell,Richard Jewell,"Security guard Richard Jewell is an instant hero after foiling a bomb attack at the 1996 Atlanta Olympics, but his life becomes a nightmare when the FBI leaks to the media that he is a suspect in the case.",2019,100000,7.5,131,R,Biography,Crime,Drama
tt7456310,174,Anna,Anna,"Beneath Anna Poliatova's striking beauty lies a secret that will unleash her indelible strength and skill to become one of the world's most feared government assassins.",2019,100000,6.6,118,R,Action,Thriller,""
tt7550000,175,Project Power,Project Power,"When a pill that gives its users unpredictable superpowers for five minutes hits the streets of New Orleans, a teenage dealer and a local cop must team with an ex-soldier to take down the group responsible for its creation.",2020,99000,6,113,R,Action,Crime,Sci-Fi
tt4332232,176,Fractured,Fractured,"A couple stops at a gas station, where their 6 y.o. daughter's arm is fractured. They hurry to a hospital. Something strange is going on there. The wife and daughter go missing.",2019,99000,6.5,99,TV-MA,Drama,Mystery,Thriller
tt6878306,177,News of the World,News of the World,A Civil War veteran agrees to deliver a girl taken by the Kiowa people years ago to her aunt and uncle against her will. They travel hundreds of miles and face grave dangers as they search for a place that either can call home.,2020,97000,6.8,118,PG-13,Action,Adventure,Drama
tt6924650,178,Midway,Midway,"The story of the Battle of Midway, told by the leaders and the sailors who fought it.",2019,97000,6.7,138,PG-13,Action,Drama,History
tt1034415,179,Suspiria,Suspiria,"A darkness swirls at the center of a world-renowned dance company, one that will engulf the artistic director, an ambitious young dancer, and a grieving psychotherapist. Some will succumb to the nightmare. Others will finally wake up.",2018,97000,6.7,152,R,Drama,Fantasy,Horror
tt7886848,180,Sadak 2,Sadak 2,"The film picks up where Sadak left off, revolving around the journey with a young girl who becomes an important character in the life of the protagonist, and the reason for him to stay alive.",2020,97000,1.2,133,TV-MA,Action,Drama,""
tt8364368,181,Crawl,Crawl,"A young woman, while attempting to save her father during a category 5 hurricane, finds herself trapped in a flooding house and must fight for her life against alligators.",2019,97000,6.1,87,R,Action,Adventure,Horror
tt5028340,182,Mary Poppins Returns,Mary Poppins Returns,"A few decades after her original visit, Mary Poppins, the magical nanny, returns to help the Banks siblings and Michael's children through a difficult time in their lives.",2018,97000,6.7,130,PG,Adventure,Comedy,Family
tt3799232,183,The Kissing Booth,The Kissing Booth,A high school student is forced to confront her secret crush at a kissing booth.,2018,96000,5.9,105,TV-14,Comedy,Romance,""
tt4003440,184,The House That Jack Built,The House That Jack Built,"The story follows Jack, a highly intelligent serial killer, over the course of twelve years, and depicts the murders that really develop his inner madman.",2018,96000,6.8,152,R,Crime,Drama,Horror
tt1413492,185,12 Strong,12 Strong,"12 Strong tells the story of the first Special Forces team deployed to Afghanistan after 9/11; under the leadership of a new captain, the team must work with an Afghan warlord to take down the Taliban.",2018,94000,6.5,130,R,Action,Drama,History
tt2709692,186,The Grinch,The Grinch,A grumpy Grinch plots to ruin Christmas for the village of Whoville.,2018,94000,6.4,85,PG,Animation,Comedy,Family
tt4682266,187,The New Mutants,The New Mutants,"Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves.",2020,94000,5.3,94,PG-13,Action,Horror,Mystery
tt6998518,188,Mandy,Mandy,"The enchanted lives of a couple in a secluded forest are brutally shattered by a nightmarish hippie cult and their demon-biker henchmen, propelling a man into a spiraling, surreal rampage of vengeance.",2018,93000,6.5,121,Not Rated,Action,Fantasy,Horror
tt8623904,189,Last Christmas,Last Christmas,"Kate is a young woman subscribed to bad decisions. Working as an elf in a year-round Christmas store is not good for the wannabe singer. However, she meets Tom there. Her life takes a new turn--that seems too good to be true.",2019,92000,6.5,103,PG-13,Comedy,Drama,Fantasy
tt1146482,190,The Social Dilemma,Mascot Marvellous,Explores the dangerous human impact of social networking; tech experts sound the alarm on their own creations.,2020,91000,7.6,94,PG-13,Comedy,Family,Short
tt8350360,191,Annabelle Comes Home,Annabelle Comes Home,"While babysitting the daughter of Ed and Lorraine Warren, a teenager and her friend unknowingly awaken an evil spirit trapped in a doll.",2019,91000,5.9,106,R,Horror,Mystery,Thriller
tt1053960,192,The Midnight Sky,Flüstern mit Horst,"This post-apocalyptic tale follows Augustine, a lonely scientist in the Arctic, as he races to stop Sully and her fellow astronauts from returning home to a mysterious global catastrophe.",2020,91000,5.7,118,PG-13,Documentary,Reality-TV,""
tt3224458,193,A Beautiful Day in the Neighborhood,A Beautiful Day in the Neighborhood,Based on the true story of a real-life friendship between Fred Rogers and journalist Lloyd Vogel.,2019,90000,7.2,109,PG,Biography,Drama,""
tt5688932,194,Sorry to Bother You,Sorry to Bother You,"In an alternate present-day version of Oakland, telemarketer Cassius Green discovers a magical key to professional success, propelling him into a universe of greed.",2018,90000,6.9,112,R,Comedy,Drama,Fantasy
tt6513120,195,Fighting with My Family,Fighting with My Family,A former wrestler and his family make a living performing at small venues around the country while his kids dream of joining World Wrestling Entertainment.,2019,89000,7,108,PG-13,Biography,Comedy,Drama
tt5220122,196,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,"Count Dracula and company participate in a cruise for sea-loving monsters, unaware that their boat is being commandeered by the monster-hating Van Helsing family.",2018,89000,6.3,97,PG,Adventure,Animation,Comedy
tt8075192,197,Shoplifters,Shoplifters,"On the margins of Tokyo, a dysfunctional band of outsiders are united by loyalty, a penchant for petty theft and playful grifting. When the young son is arrested, secrets are exposed that upend their tenuous, below-the-radar existence.",2018,89000,7.9,121,R,Crime,Drama,Thriller
tt8155288,198,Happy Death Day 2U,Happy Death Day 2U,Tree Gelbman discovers that dying over and over was surprisingly easier than the dangers that lie ahead.,2019,89000,6.2,100,PG-13,Comedy,Horror,Mystery
tt8695030,199,"The Dead Don't Die","The Dead Don't Die",The peaceful town of Centerville finds itself battling a zombie horde as the dead start rising from their graves.,2019,89000,5.5,104,R,Comedy,Fantasy,Horror
tt4560436,200,Mile 22,Mile 22,"A small team of elite American intelligence officers, part of a top-secret tactical command unit, try to smuggle a mysterious police officer with sensitive information out of Indonesia.",2018,89000,6.1,94,R,Action,Thriller,""
tt2531344,201,Blockers,Blockers,Three parents try to stop their daughters from losing their virginity on prom night.,2018,88000,6.2,102,R,Comedy,Drama,""
tt3387520,202,Scary Stories to Tell in the Dark,Scary Stories to Tell in the Dark,"On Halloween 1968, Stella and her two friends meet a mysterious drifter, Ramón, and uncover a sinister notebook of stories.",2019,88000,6.2,108,PG-13,Adventure,Horror,Mystery
tt6472976,203,Five Feet Apart,Five Feet Apart,"A pair of teenagers with cystic fibrosis meet in a hospital and fall in love, though their disease means they must avoid close physical contact.",2019,87000,7.2,116,PG-13,Drama,Romance,""
tt1634106,204,Bloodshot,Bloodshot,"Ray Garrison, a slain soldier, is re-animated with superpowers.",2020,87000,5.7,109,PG-13,Action,Adventure,Sci-Fi
tt4575576,205,Christopher Robin,Christopher Robin,"A working-class family man, Christopher Robin, encounters his childhood friend Winnie-the-Pooh, who helps him to rediscover the joys of life.",2018,86000,7.2,104,PG,Adventure,Comedy,Drama
tt6921996,206,Johnny English Strikes Again,Johnny English Strikes Again,"After a cyber-attack reveals the identity of all of the active undercover agents in Britain, Johnny English is forced to come out of retirement to find the mastermind hacker.",2018,85000,6.2,89,PG,Action,Adventure,Comedy
tt2990140,207,The Christmas Chronicles,The Christmas Chronicles,"The story of sister and brother, Kate and Teddy Pierce, whose Christmas Eve plan to catch Santa Claus on camera turns into an unexpected journey that most kids could only dream about.",2018,85000,7,104,PG,Adventure,Comedy,Family
tt3861390,208,Dumbo,Dumbo,"A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.",2019,84000,6.3,112,PG,Adventure,Family,Fantasy
tt6663582,209,The Spy Who Dumped Me,The Spy Who Dumped Me,Best friends Audrey and Morgan unwittingly become entangled in an international conspiracy when one of them discovers that the boyfriend who dumped her was actually a spy.,2018,84000,6,117,R,Action,Adventure,Comedy
tt6977338,210,Good Boys,Good Boys,"Three 6th grade boys ditch school and embark on an epic journey while carrying accidentally stolen drugs, being hunted by teenage girls, and trying to make their way home in time for a long-awaited party.",2019,84000,6.7,90,R,Adventure,Comedy,""
tt1061828,211,Mank,Episode #3.40,1930s Hollywood is re-evaluated through the eyes of scathing social critic and alcoholic screenwriter Herman J. Mankiewicz as he races to finish the screenplay of Citizen Kane (1941).,2020,84000,6.8,131,R,Comedy,Family,Fantasy
tt7014006,212,Eighth Grade,Eighth Grade,An introverted teenage girl tries to survive the last week of her disastrous eighth grade year before leaving to start high school.,2018,84000,7.4,93,R,Comedy,Drama,""
tt6679794,213,Outlaw King,Outlaw King,"A true David vs. Goliath story of how the 14th century Scottish 'Outlaw King' Robert the Bruce used cunning and bravery to defeat the much larger and better equipped occupying English army.",2018,83000,6.9,121,R,Action,Biography,Drama
tt8359848,214,Climax,Climax,"French dancers gather in a remote, empty school building to rehearse on a wintry night. The all-night celebration morphs into a hallucinatory nightmare when they learn their sangria is laced with LSD.",2018,83000,6.9,97,R,Drama,Horror,Music
tt7638348,215,Boss Level,Boss Level,"Trapped in a time loop that constantly repeats the day of his murder, a former special forces agent must unlock the mystery behind his untimely demise.",2020,82000,6.8,100,TV-MA,Action,Adventure,Comedy
tt1055423,216,Dara of Jasenovac,Episode #14.3,A 10-year-old girl and her family come face-to-face with the horrors of the Holocaust when they are sent to a concentration camp in Croatia. She must summon the courage to protect herself and her infant brother while trying to escape.,2020,82000,8.1,130,R,Family,"",""
tt4532826,217,Robin Hood,Robin Hood,A war-hardened Crusader and his Moorish commander mount an audacious revolt against the corrupt English crown.,2018,82000,5.3,116,PG-13,Action,Adventure,Drama
tt5033998,218,"Charlie's Angels","Charlie's Angels","When a young systems engineer blows the whistle on a dangerous technology, Charlie's Angels are called into action, putting their lives on the line to protect us all.",2019,81000,5,118,PG-13,Action,Adventure,Comedy
tt9866072,219,Holidate,Holidate,"Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way.",2020,81000,6.2,104,TV-MA,Comedy,Romance,""
tt5613484,220,Mid90s,Mid90s,"Follows Stevie, a thirteen-year-old in 1990s-era Los Angeles who spends his summer navigating between his troubled home life and a group of new friends that he meets at a Motor Avenue skate shop.",2018,81000,7.4,85,R,Comedy,Drama,""
tt1005951,221,Unhinged,Peter Brook,"After a confrontation with an unstable man at an intersection, a woman becomes the target of his rage.",2020,80000,6,90,R,Documentary,"",""
tt7775622,222,Free Solo,Free Solo,"Alex Honnold faces the biggest challenge of his career, climbing El Capitan in Yosemite National Park. He pursues it Free Solo, which means climbing without a rope and alone.",2018,80000,8.1,100,PG-13,Adventure,Documentary,Sport
tt5719748,223,Cold Pursuit,Cold Pursuit,A grieving snowplow driver seeks out revenge against the drug dealers who killed his son.,2019,80000,6.2,119,R,Action,Comedy,Crime
tt7282468,224,Burning,Burning,"Jong-su bumps into a girl who used to live in the same neighborhood, who asks him to look after her cat while she's on a trip to Africa. When back, she introduces Ben, a mysterious guy she met there, who confesses his secret hobby.",2018,79000,7.4,148,Not Rated,Drama,Mystery,Thriller
tt3513498,225,The Lego Movie 2: The Second Part,The Lego Movie 2: The Second Part,"It's been five years since everything was awesome and the citizens are facing a huge new threat: Lego Duplo invaders from outer space, wrecking everything faster than they can rebuild.",2019,79000,6.5,107,PG,Action,Adventure,Animation
tt1103237,226,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,Laying a Marine Cable,"After his family was brutally murdered and his sister turned into a demon, Tanjiro Kamado's journey as a demon slayer began. Tanjiro and his comrades embark on a new mission aboard the Mugen Train, on track to despair.",2020,79000,8.2,117,TV-14,Documentary,Short,""
tt9686708,227,The King of Staten Island,The King of Staten Island,Scott has been a case of arrested development since his firefighter dad died. He spends his days smoking weed and dreaming of being a tattoo artist until events force him to grapple with his grief and take his first steps forward in life.,2020,78000,7.1,136,R,Comedy,Drama,""
tt8368406,228,Vivarium,Vivarium,A young couple looking for the perfect home find themselves trapped in a mysterious labyrinth-like neighborhood of identical houses.,2019,78000,5.9,97,R,Horror,Mystery,Sci-Fi
tt1137450,229,Death Wish,Death Wish,"Dr. Paul Kersey is an experienced trauma surgeon, a man who has spent his life saving lives. After an attack on his family, Paul embarks on his own mission for justice.",2018,78000,6.3,107,R,Action,Crime,Drama
tt4916630,230,Just Mercy,Just Mercy,World-renowned civil rights defense attorney Bryan Stevenson works to free a wrongly condemned death row prisoner.,2019,78000,7.6,137,PG-13,Biography,Crime,Drama
tt4477536,231,Fifty Shades Freed,Fifty Shades Freed,"Anastasia (Dakota Johnson) and Christian (Jamie Dornan) get married, but Jack Hyde (Eric Johnson) continues to threaten their relationship.",2018,77000,4.5,105,R,Drama,Romance,Thriller
tt8368512,232,The Courier,The Courier,Businessman Greville Wynne is asked by a Russian source to try to help put an end to the Cuban Missile Crisis.,2020,77000,7.2,112,PG-13,Drama,History,Mystery
tt8688634,233,21 Bridges,21 Bridges,An embattled NYPD detective is thrust into a citywide manhunt for a pair of cop killers after uncovering a massive and unexpected conspiracy.,2019,77000,6.6,99,R,Action,Crime,Drama
tt1846589,234,Hunter Killer,Hunter Killer,"An untested American submarine captain teams with U.S. Navy Seals to rescue the Russian president, who has been kidnapped by a rogue general.",2018,76000,6.6,121,R,Action,Thriller,""
tt1091938,235,Freaky,Episode #2.42,"After swapping bodies with a deranged serial killer, a high-school senior discovers that she has fewer than 24 hours before the change becomes permanent.",2020,76000,6.3,102,R,Talk-Show,"",""
tt2452244,236,"Isn't It Romantic","Isn't It Romantic",A young woman disenchanted with love mysteriously finds herself trapped inside a romantic comedy.,2019,75000,5.9,89,PG-13,Comedy,Fantasy,Musical
tt1028027,237,Coolie No,"Osa 58. Savonlinna, Wanha kasino","After being insulted by a rich businessman named Rosario, pandit Jai Kishen teaches him a lesson by getting his daughter married to Raju - a Coolie posing as a millionaire.",2020,74000,4.2,134,TV-14,History,"",""
tt8291224,238,Uri: The Surgical Strike,Uri: The Surgical Strike,"Indian army special forces execute a covert operation, avenging the killing of fellow army men at their base by a terrorist group.",2019,74000,8.2,138,Not Rated,Action,Drama,History
tt5726086,239,Insidious: The Last Key,Insidious: The Last Key,"Parapsychologist Dr. Elise Rainier faces her most fearsome and personal haunting yet, as she is drawn back to her ghostly childhood home where the terror began.",2018,74000,5.7,103,PG-13,Horror,Mystery,Thriller
tt6133466,240,The First Purge,The First Purge,"America's third political party, the New Founding Fathers of America, comes to power and conducts an experiment: no laws for 12 hours on Staten Island. No one has to stay on the island, but $5,000 is given to anyone who does.",2018,74000,5.2,97,R,Action,Horror,Sci-Fi
tt5461944,241,Hotel Mumbai,Hotel Mumbai,The true story of the Taj Hotel terrorist attack in Mumbai. Hotel staff risk their lives to keep everyone safe as people make unthinkable sacrifices to protect themselves and their families.,2018,74000,7.6,123,R,Action,Drama,History
tt6673612,242,Dolittle,Dolittle,A physician who can talk to animals embarks on an adventure to find a legendary island with a young apprentice and a crew of strange pets.,2020,73000,5.6,101,PG,Adventure,Comedy,Family
tt8637428,243,The Farewell,The Farewell,"A Chinese family discovers their grandmother has only a short while left to live and decide to keep her in the dark, scheduling a wedding to gather before she dies.",2019,73000,7.5,100,PG,Comedy,Drama,""
tt6850820,244,Peppermint,Peppermint,"Five years after her husband and daughter are killed in a senseless act of violence, a woman comes back from self-imposed exile to seek revenge against those responsible and the system that let them go free.",2018,72000,6.5,101,R,Action,Thriller,""
tt6902676,245,Guns Akimbo,Guns Akimbo,A guy relies on his newly-acquired gladiator skills to save his ex-girlfriend from kidnappers.,2019,72000,6.3,98,R,Action,Comedy,Crime
tt4971344,246,The Sisters Brothers,The Sisters Brothers,"Eli and Charlie Sisters, an infamous duo of gunslinging assassins, chase a gold prospector and his unexpected ally in 1850s Oregon.",2018,72000,6.9,122,R,Drama,Western,""
tt5113040,247,The Secret Life of Pets 2,The Secret Life of Pets 2,"Continuing the story of Max and his pet friends, following their secret lives after their owners leave them for work or school each day.",2019,71000,6.4,86,PG,Adventure,Animation,Comedy
tt9731534,248,The Night House,The Night House,"A widow begins to uncover her recently deceased husband's disturbing secrets.",2020,71000,6.4,107,R,Horror,Mystery,Thriller
tt6475714,249,Monster Hunter,Monster Hunter,"When Cpt. Artemis and her loyal soldiers are transported to a new world, they engage in a desperate battle for survival against enormous enemies with incredible powers. Feature film based on the video game by Capcom.",2020,70000,5.2,103,PG-13,Action,Adventure,Fantasy
tt6079516,250,I See You,I See You,"A policeman and his doctor wife have some marriage problems and the son blames the mother. For his job, the policeman investigates a case of a missing boy. The possible kidnapping looks like some cases from a few years ago.",2019,69000,6.8,98,R,Drama,Horror,Mystery
tt4126476,251,After,After,A young woman falls for a guy with a dark secret and the two embark on a rocky relationship. Based on the novel by Anna Todd.,2019,69000,5.3,105,PG-13,Drama,Romance,""
tt5304992,252,Set It Up,Set It Up,Two corporate executive assistants hatch a plan to match-make their two bosses.,2018,68000,6.5,105,TV-14,Comedy,Romance,""
tt4244998,253,Alpha,Alpha,"In the prehistoric past, a young man struggles to return home after being separated from his tribe during a buffalo hunt. He finds a similarly lost wolf companion and starts a friendship that would change humanity.",2018,68000,6.6,96,PG-13,Action,Adventure,Drama
tt6772950,254,Truth or Dare,Truth or Dare,A harmless game of Truth or Dare among friends turns deadly when someone - or something - begins to punish those who tell a lie or refuse the dare.,2018,68000,5.2,100,PG-13,Horror,Thriller,""
tt4687108,255,In the Tall Grass,In the Tall Grass,"After hearing a young boy's cry for help, a sister and brother venture into a vast field of tall grass in Oklahoma but soon discover there may be no way out...and that something evil lurks within.",2019,67000,5.5,101,TV-MA,Horror,Mystery,Sci-Fi
tt1298644,256,The Hustle,The Hustle,Two con women - one low rent and the other high class - team up to take down the men who have wronged them.,2019,67000,5.5,93,PG-13,Comedy,Crime,""
tt7043012,257,Velvet Buzzsaw,Velvet Buzzsaw,"A thriller about the contemporary art scene of Los Angeles, where big money artists and mega-collectors pay a high price when art collides with commerce.",2019,67000,5.7,113,R,Horror,Mystery,Thriller
